Server_Workload(%),Inlet_Temperature(°C),Cooling_Unit_Power_Consumption(kW)
68.37235953804766,20.47018156011613,0.78
30.078817724159272,18.19697364212692,0.55
50.73443952468829,21.33046131758544,0.55
53.46479434940146,19.775832523953092,0.56
68.22503737237822,22.637062787294585,0.82
95.72923412354773,25.12975713338658,0.96
84.26594618857312,24.934874016987983,1.0
52.20829070552141,19.98716625940857,0.68
89.6965681806823,24.554273773456345,0.95
100.0,24.458581398162096,1.08
81.04199450463764,24.75905119684514,0.9
40.84657404793842,20.98845541218441,0.54
61.85296290808187,21.30955436918202,0.73
65.17291128589889,20.018996359348616,0.69
69.31758459112547,21.660858322900037,0.82
100.0,24.68063112580726,1.0
82.75979052658056,24.59022915305336,0.98
71.2698678053919,21.775122336769957,0.76
55.58122095035113,20.083551394455053,0.7
61.919708013650855,20.14703942019413,0.72
76.19124180260445,22.44205498383851,0.83
28.670208935618724,17.164154903678885,0.47
56.7418880643491,20.666572363738016,0.64
39.78085983560334,17.70633173857201,0.61
81.93684335405959,23.287425834057807,0.9
87.56147357027564,23.963875599312157,0.95
49.622652305738136,19.840753524580585,0.66
58.09462835110124,18.57494498091468,0.69
64.37442512659538,23.083282130802974,0.76
38.606326835019935,18.41595971850752,0.64
90.30504678276392,24.4371791297551,1.11
92.1769056184054,24.25813684093839,1.02
45.24350565808291,18.999549239489934,0.69
84.00024743126087,23.9824577344971,0.97
67.51969162827187,20.523961411467106,0.69
74.64781286015808,22.35908783237743,0.9
77.57395292841193,22.839778307305615,0.8
81.33626879524996,22.79181593500969,0.87
48.97206220792874,19.486526281950344,0.54
80.03371825881726,23.345280824257976,0.77
93.39022002434564,25.206201481630742,0.98
74.32494159587077,23.34696042551523,0.75
18.819986971245243,17.028627021164343,0.46
95.20263898034688,23.29888064487545,0.95
81.82779409047266,24.359335628047493,0.93
61.77451968194488,19.537067181734628,0.6
37.47779099172173,18.105909945758185,0.44
67.87569224412678,22.534707311279103,0.84
83.06075759918994,26.37307427379506,0.86
87.74730958589583,22.823157533328946,0.88
48.79247412341837,18.783217075277275,0.6
49.72306302249631,20.68682274138709,0.62
23.76214121209442,16.665292703023248,0.38
65.03958970706351,21.62112892914388,0.77
67.17915267845711,20.890362356063328,0.71
53.32028786663297,18.63582227626484,0.6
81.94093778570587,23.997538257692653,0.87
59.03001238844966,21.823897177228584,0.67
73.40096862630921,22.60664836150931,0.94
90.5465239941672,23.83542800716992,0.93
35.83706659206218,18.3272324338686,0.46
72.8599138759427,21.57731746735584,0.83
67.92659582609788,20.314811900465088,0.79
96.30977938262744,25.27393523779907,0.97
64.19588780969508,20.615939853659462,0.75
56.18537017502801,20.26170207234512,0.75
61.20984700399484,20.326300110324688,0.75
65.25412290219928,22.171573216335798,0.71
85.04201443311513,23.17057702896869,0.95
88.2239697205819,24.17345242560152,0.97
86.23097753075268,22.775413452730184,0.89
68.19141732320814,21.758124423869067,0.79
60.13363963767922,20.41036365327643,0.8
48.4732893662447,19.413046746492057,0.7
80.17047862592439,21.871825533839186,0.77
63.52663341452434,21.88918420016345,0.71
45.5252744574664,20.2531017585314,0.61
28.13500652586979,16.43183571927696,0.58
44.80335983639688,18.882611471606733,0.66
100.0,25.078053601172705,1.04
100.0,24.812431578942626,1.08
83.1174090695005,22.746181403919906,0.87
66.39438408234541,22.82551222658376,0.69
52.30311313380158,19.715782412278056,0.64
78.94579692658388,22.44977631094624,0.87
65.7291258200619,20.283549087738557,0.7
91.91038400258142,24.201010609709908,0.88
62.780027234733,21.38111261000877,0.77
35.77182911472031,20.37049482508328,0.47
90.13701118862828,21.78854959984067,0.97
44.40721438880268,19.94050089265916,0.58
83.87344915279023,23.72770548113101,0.95
87.85150371668516,24.158201967811745,1.0
70.59932720260453,23.478543336554107,0.82
58.69018150334163,20.73499109595333,0.75
51.99638200535695,21.391315679938906,0.8
78.00409646934354,22.41003391521496,0.86
45.34230070601637,21.6391098331466,0.56
83.6046427596051,23.45464058711465,0.91
40.158888088999376,18.06181420312275,0.57
54.41298377590904,18.842861915247376,0.74
100.0,26.231668823219152,0.91
44.99856088006806,20.60154467402511,0.63
91.59131069513376,24.94720027201468,1.0
40.81559850461817,18.28935496060444,0.54
70.86361390887483,23.116606728066404,0.82
55.36312290198978,20.880544782056138,0.69
56.997547949899726,20.444877808596296,0.71
78.56853336334324,22.916516745037395,0.89
51.6277031715,20.884757332570278,0.71
43.9622182228294,19.48056571310211,0.67
76.3322454434872,24.464988350473497,0.78
43.97634302746838,20.238004869612627,0.66
60.9290972803497,22.522627465646405,0.68
69.55418326704168,19.73588228650957,0.83
90.14674115045568,25.395705259794344,1.02
69.85656817207033,21.288702670429696,0.82
68.3793439949505,19.65811327879606,0.79
78.6823226218637,22.821327244685214,0.85
80.85899792696262,24.158771156725447,0.88
70.87555027049866,22.31445790990708,0.84
88.86657473422692,22.91093565934216,0.93
69.31250642108184,21.379488371200274,0.77
87.7626969030262,24.568542822255203,0.85
61.179645599982166,20.89958050283188,0.76
53.338921973736085,22.434438695903324,0.71
84.25695213369372,23.208054683241045,0.92
59.32249826390055,21.753315802662797,0.72
34.209729654866976,17.554571446579754,0.48
42.22410067963842,19.103713950788688,0.54
59.2176719243929,22.507034425489028,0.77
65.01234095781048,22.154025461735632,0.69
65.94244224686001,19.946276191245243,0.69
46.78208417274499,19.3289159967151,0.64
37.125867609428354,20.090590822058275,0.5
35.88337546438762,17.20862819040784,0.57
57.43508459958004,19.43751619071137,0.69
89.3316095194473,23.282784261650395,1.07
73.42684460460661,21.778406972618352,0.77
96.72805117806293,22.813129642818897,0.95
17.574909878603535,16.756726069270066,0.45
95.4279152456058,26.556010909178763,0.95
77.05529245070693,22.182254127671094,0.9
68.9836063210434,21.88360870171965,0.76
61.857757191857786,21.3626675007736,0.71
61.80084755875871,22.396583337127165,0.78
65.6717771109879,21.14058777623378,0.8
54.524563264608815,19.145502952041014,0.71
66.10718801199467,21.0409454388432,0.77
61.63599767080227,21.92738869524959,0.72
47.30745160213585,17.637810404580982,0.71
76.70016213789391,21.49841035684576,0.89
50.6878930631469,19.683015557008414,0.7
71.90682968824306,23.02373870835149,0.72
81.73823150985115,19.85933441652999,0.81
55.95272462202017,20.01502043238713,0.73
38.04247685378963,18.23841707947308,0.63
48.583880249924746,23.352999811452857,0.65
67.55533299457996,20.85272351199577,0.7
95.23736861037924,23.52363318811221,0.88
51.812664730250354,17.915030300832957,0.68
49.52323067390783,19.06180119951649,0.56
73.83823844231256,22.200112644123696,0.89
46.804260327682414,21.113189522714,0.58
57.73863140368178,20.03898128716501,0.68
32.074900562225906,18.370893545980387,0.47
44.96394999119112,21.30635776333849,0.63
80.98299983176422,23.67701065063747,0.88
60.78515230860676,19.676984838044056,0.72
73.70489727089384,22.00620073316753,0.75
76.81547103995567,22.208857344577417,0.83
84.68911039847427,24.01477529854098,0.94
78.0258459535256,23.77573407214337,0.8
48.53240286491844,19.321465858026407,0.7
57.09956599156854,20.284191007087948,0.71
95.99186599017597,24.379287307117828,0.94
85.65247389950565,23.919526638176023,0.93
100.0,25.403774349425845,1.0
31.332541523041463,17.87063874150421,0.45
73.76566823929616,24.61159705328793,0.82
34.59793935847152,20.45247089000385,0.56
37.3974295872588,20.74737855940611,0.6
74.09561735446736,21.41195573862373,0.9
71.61122277790126,21.6045130530761,0.81
46.98753022165066,20.267547742149475,0.61
36.26532382114998,18.62807800852126,0.56
64.70189121370184,22.043668438540674,0.8
73.99113596587631,25.316324218430445,0.81
31.92650871082532,18.219008872052065,0.53
65.91517333235076,20.320595982207948,0.74
18.25500304795775,17.47179945960472,0.41
48.46794538795832,20.47761849940587,0.59
65.48924740028795,21.79063709632744,0.83
54.474740760131006,18.91436420338223,0.61
72.8268964376766,20.82704236569341,0.9
43.6362371384252,16.71271852951306,0.63
56.96846157747663,19.39963520042264,0.56
39.11235533929935,22.00105608664456,0.61
69.1398775910074,20.764474876444904,0.74
75.7648826311495,21.95028585461775,0.89
77.18848871835141,21.2230177703776,0.8
47.10526371796374,19.997851899604058,0.75
83.78705585935589,23.985130740582125,0.95
49.01844329815786,19.490392384672287,0.67
56.86015449094812,21.96675416047351,0.75
100.0,25.745701203928988,1.03
55.4353895015565,21.13919538242937,0.64
86.4251898811898,23.252825308788083,0.88
65.27458817869567,21.09280111356945,0.73
53.11247763420741,18.99190971524313,0.72
60.87132356640969,20.85808436026046,0.77
63.978981438099154,20.24608872673374,0.7
95.26826873697576,25.34038041538161,0.91
100.0,25.761353076217024,0.98
47.91115823329042,21.24397507989773,0.6
62.57136369790199,20.515121257149616,0.78
63.781894034414336,21.590589217654664,0.7
58.15615667931953,19.755516830808443,0.71
100.0,24.426049029868505,1.06
75.1979275524205,23.99386931887515,0.73
46.24950622267065,18.40557815703461,0.69
76.16799882959157,22.42434162580286,0.81
53.84070911565145,21.29108735913661,0.7
92.84727663727696,23.935628488659724,0.93
70.83954657825059,22.093632619253903,0.84
47.30648147090014,18.89911658533521,0.57
47.1950677245693,20.21578987217227,0.53
57.99299731980183,19.62474867114433,0.79
28.879875181067654,18.70224654551112,0.52
75.9241704534879,22.77114716061793,0.96
29.548632172689125,17.737613276151915,0.43
27.82140585919852,17.967551939088896,0.49
78.82996483128754,22.264806834493385,0.91
64.79655843614306,21.128465545343488,0.79
70.18406639878272,21.38453582178856,0.91
42.17902396352346,20.9978263130287,0.66
55.53211223933203,20.349247234612456,0.72
77.95666862807806,23.76283624269817,0.88
55.36973971271547,21.116497661971515,0.55
41.59894059979065,19.51000361147325,0.56
100.0,24.47779182888866,1.05
55.3654715833193,19.706200501604343,0.64
95.58577495911456,23.728324170358444,0.94
60.253964458697695,20.311310916427814,0.7
93.17467221947594,24.723783443478418,1.02
61.1361583059602,22.63704947100884,0.68
44.96452431573249,19.90367256138515,0.57
56.48288306197126,22.08045837001168,0.67
51.81925958258648,19.665826527708816,0.68
54.21733482827317,20.69451524954813,0.6
58.81260893027485,19.270968199370536,0.76
60.730627007552464,22.2773741971314,0.76
66.68396927839284,24.222402653278408,0.84
96.6423630059541,22.669747909478705,1.03
65.17143459848793,22.256726626731844,0.73
52.9955168561429,20.286990492792768,0.65
76.45983770022745,22.173724369551135,0.8
46.0830807741548,20.118730675555817,0.58
78.13776850459155,22.38521260934412,0.9
96.35237492449008,24.11064319615658,1.04
65.99913642356664,22.02941945571301,0.8
86.3711287695305,21.42961686321258,0.85
56.848028207653925,20.619066692729238,0.67
70.74386119413927,23.48827397740591,0.84
79.47196492565715,24.56244462767619,0.79
83.71721496959637,24.37554680331291,0.81
53.46660295140295,20.655356694316723,0.57
38.77652770195589,19.909516314352448,0.67
89.15683346461357,24.40792401149196,1.01
56.4364932432534,20.199260023534265,0.62
79.73764972308409,23.60068166057514,0.94
58.51481016254181,20.369463952507747,0.66
39.62508217829296,19.776095952609328,0.66
91.84901463415284,23.51417985154062,0.98
52.593325207121126,22.132252474778195,0.67
30.24186474084334,17.478871627080153,0.56
62.75182843282384,22.23239695187012,0.8
49.399164441979416,19.274063722748256,0.71
82.49697628238837,25.81480883012696,0.94
100.0,27.96524820976037,1.03
54.695845643350935,20.046691090907668,0.65
73.46465418815112,24.291127733445386,0.88
73.357369899854,21.74556250419558,0.83
81.63163438663068,20.677080259851195,0.87
84.76687240081469,25.04601942688608,1.01
68.2112422072179,22.066505486150614,0.68
56.19196474628508,19.721112622234585,0.69
74.88692785263392,21.743486938975792,0.74
81.6227334309196,23.819091521805102,0.86
100.0,24.737219827737547,1.01
73.34966906571331,23.93618616775059,0.9
55.35286968404982,21.610873396730888,0.65
86.3546295669195,24.96979082011405,0.93
79.3921119043008,20.47711319648016,0.87
44.703733758273046,18.295357257081417,0.68
78.98594356933833,21.983917765480477,0.86
42.95813022201325,19.128326023274933,0.6
88.52273257411412,26.407176262668745,0.94
72.73488910187552,21.5861562473641,0.81
62.6917792841313,21.475408858187677,0.8
56.488522429704304,21.51671678575269,0.74
89.72405126923509,25.411924844012205,1.03
54.4417341624286,21.32985374433508,0.68
73.7805297112464,22.854537464050697,0.89
77.0742729293992,21.570122408306112,0.94
55.80776239520559,21.752954376702064,0.7
63.307575780905616,21.192902973248124,0.66
74.66723704733128,21.71081109041921,0.89
70.7804685005211,22.63119135959541,0.9
80.15354236108006,23.12393472435985,0.85
71.32304078703471,22.486372902068133,0.76
27.624851333172785,18.92692625149131,0.48
44.80740035436147,19.20437758086609,0.57
63.98483417816618,22.07369389467785,0.7
61.93833288055444,22.011186196481606,0.7
62.57851673884133,19.95055908453084,0.78
62.79423132363438,19.3811838544932,0.66
70.25860950653055,20.01249710971851,0.81
72.85958322997219,22.70256793431264,0.79
27.587604267411784,18.95411906321094,0.46
61.30079634696421,20.972397404958365,0.72
62.33656519755573,21.84687889321205,0.87
100.0,26.04662400617533,0.97
75.6367804006033,21.590710270002425,0.86
52.2827072310493,19.90040452897882,0.73
50.744713939269005,19.26717519530169,0.61
55.183681265371625,22.25430777492076,0.75
95.02077430534204,24.485136617117195,0.98
75.96984925988386,21.13486572227557,0.83
44.15498103157775,18.944380435042344,0.6
56.34931154403807,19.34028214265336,0.65
69.12971063853364,23.08180478088921,0.83
43.08159982384879,19.510560762741317,0.52
33.294391725422734,18.5941368954175,0.48
69.60297714675764,21.304811732096717,0.71
57.30504218887956,19.72147625233273,0.57
75.2398436323915,20.7557505052792,0.8
37.74665603041072,18.805754156912656,0.56
53.56851073062383,20.1891532667493,0.69
70.57265333504927,22.61829178015404,0.75
71.94947574702664,21.611635625342373,0.91
79.49399206777417,23.896282698721745,0.92
56.21624145438592,20.61154652725377,0.59
64.54064872694457,20.79038722698692,0.77
29.026232742594672,18.94410058680793,0.52
78.83833396507163,23.58766086877852,0.81
54.34828274079792,20.48783884469544,0.61
70.31214590791924,24.447970514589866,0.7
75.86435371883786,22.047275650365663,0.94
70.00779974944598,22.15137068009047,0.9
53.31974954832295,20.66235193120612,0.62
28.49856555478621,18.268050020759,0.53
48.89486710414265,19.20404440098997,0.61
84.95494779081372,23.622112324729144,0.95
57.71835205315105,21.34959875781558,0.59
63.70236834177626,20.86930868316206,0.77
100.0,27.001910028651626,1.05
91.8314150672448,24.67622547217665,0.93
51.95301087727345,19.63702282586764,0.71
90.41472107842232,23.30905392625296,0.97
54.85379494047171,19.42486841044068,0.66
45.319738813952,19.086519903063472,0.64
66.51202259800972,23.23262532123675,0.84
56.26196796988072,21.66657067562437,0.59
82.65479368534382,22.87046385128342,0.87
37.05514372702199,18.273281797526696,0.53
83.35274101127041,23.221258647958702,0.81
61.777917246083646,20.6948248471352,0.79
97.59039840592104,26.36036253929835,1.05
83.97371273842913,22.950209998881355,0.82
60.63898748751164,22.309309927986323,0.76
57.62740171461951,20.15782469192133,0.78
52.2819748457664,21.008961109698102,0.66
100.0,24.46525582473959,1.05
67.58234394286625,22.969038883951328,0.86
71.55700558093368,22.57530193894006,0.8
92.62706339380487,23.452932148682795,0.9
85.75348291592772,23.686193453554683,0.98
100.0,26.523803175322733,1.0
33.56873330515174,17.852719919035515,0.47
55.42529407052581,19.5859977573439,0.54
100.0,25.64341797400419,1.02
51.995209828337565,17.963296515031647,0.55
88.65952686866166,25.99530036507032,0.97
84.0676060867953,25.06651833664293,0.95
31.591791651568748,15.799574321804918,0.49
63.88981277001257,22.415207962222183,0.77
89.13097710443523,21.564520473098312,0.93
42.47863099531473,18.009870557364383,0.53
61.33939284991359,21.653884422993496,0.68
58.03404326632596,21.09822656255432,0.7
72.22423022720182,22.27164080810147,0.85
71.44489031595064,22.050715047602782,0.81
85.76810557452906,24.89876546523585,0.81
52.17430048943229,20.789359691227965,0.69
79.4449646893829,22.18546411033333,0.82
83.55183800078356,24.25329725553485,0.91
62.66172224357338,19.9932605223582,0.86
51.55629122527868,21.099984452135487,0.55
40.82988082619357,20.71951418340639,0.6
85.45041444854246,24.03419941825819,0.89
66.33809514771032,21.65592533383639,0.9
63.2456992932943,20.82897744849016,0.77
58.43583860865368,21.8280320499827,0.65
42.48177003051869,18.173542170452347,0.67
58.868336071478666,20.1552973573502,0.76
27.680468854878328,18.37757999740502,0.5
29.881227516750776,19.397679086375074,0.54
54.93424137168963,20.75383706935932,0.74
58.85398945061903,22.22555901047725,0.73
75.59405682376638,21.70626764819951,0.86
73.12629352196984,24.240432079390413,0.9
96.71424148800772,24.318791058585028,1.03
40.95165164888213,18.658723406678977,0.51
83.44721573480884,25.149169555982187,0.86
68.68805750120082,20.94884056623927,0.9
79.78719271428086,24.78386750176686,0.89
65.02717836654752,21.282399290789414,0.76
87.59051229568887,25.47282089991324,0.84
51.87087722812669,18.25338809570607,0.6
82.17210823216834,22.998113503260782,0.82
44.38822969554988,20.616744303490933,0.66
67.56801618588374,23.091953380070343,0.7
97.87790425836036,24.59332902444548,0.96
58.69288577591137,22.403461603070525,0.74
54.71518461348376,19.97326041252333,0.67
64.71799398377958,21.780106393635982,0.79
52.796336220687664,19.42132899688052,0.68
55.933287529961696,20.818878125502824,0.68
98.22805699577012,23.972864967476703,1.1
53.9535798272747,20.1349521510883,0.7
97.27272041342697,25.16598624388855,1.04
34.37787019281484,18.779813832037465,0.53
64.33615650016093,20.77834206191825,0.75
66.69838623352088,23.01238746263584,0.67
80.22010898110061,22.5452596981046,0.94
80.53919351174306,22.786782282403088,0.83
69.03478127177546,21.949602275627733,0.86
71.11995688420757,21.34186576960158,0.81
67.71144108733674,22.26724991008684,0.84
71.02114358561268,23.07301298463633,0.81
58.86771532610832,19.428904353579725,0.63
28.15743346775377,16.85403210006666,0.48
92.1197870049847,24.26206577497888,0.98
48.17540197255151,21.123964001007863,0.73
33.28113044894,17.228990527412066,0.51
84.39841293925029,23.087454999292817,0.89
48.49654078281964,21.64348778308317,0.66
46.62960154786609,20.48052839608961,0.54
65.27669803044442,20.672889049966447,0.82
66.78558360386077,21.67208687409025,0.75
80.20887473966816,22.75881077189847,0.96
81.8677902597862,23.676755181412474,0.98
51.2672296775273,20.70382446048404,0.69
69.93367220254588,23.345609442829662,0.77
79.64388025606735,22.07012131790953,0.87
79.55407172239939,22.805633982276515,0.83
86.71259851256335,22.88445439917672,0.92
51.31919544668353,19.04178010429377,0.66
43.57182532405323,19.92428960673452,0.64
59.417510509436426,20.80085699349558,0.76
50.22748035646036,18.22939082503452,0.64
56.09872208353264,21.10948618932319,0.68
74.14470620453965,21.4967971948806,0.75
25.848756535906887,18.0809956395183,0.42
50.38274733400616,22.30068707861978,0.57
89.1471709104433,22.950603154805812,0.87
57.34692835795058,21.81145052474884,0.67
31.685826236419445,19.233703340476623,0.4
67.79606297550383,22.662023306368425,0.74
52.89388105538498,20.74060977060472,0.74
46.34598572967244,19.620450969916973,0.59
42.814016055317566,19.99247845768052,0.68
45.59342708904889,19.2996773963944,0.58
65.57213326634728,22.040755714862104,0.73
55.74691188560668,20.76850887235929,0.74
83.55869850917259,21.375058611525475,0.96
96.76819353689754,24.77160179633836,1.09
37.24680473712604,18.858248226955663,0.6
39.35179521883588,19.50195620804946,0.59
89.04475629127037,23.23367254487439,0.91
63.03923119588463,22.49348717472464,0.73
83.63550936173056,23.252547281558154,0.94
76.01020462568975,24.236845306274304,0.84
69.47495826677248,21.11961515262677,0.81
78.84341696910934,22.209759223247747,0.83
83.67129597244254,23.967517664680987,1.03
57.12581167211013,23.06836597190937,0.71
67.82874751237668,23.35351335240722,0.7
55.69797498617474,22.664963719278056,0.73
52.33062193080359,19.988667987571976,0.73
59.9687404212752,21.042347626826537,0.83
43.12517819076821,17.03547234116226,0.66
85.44740540893751,22.75239517129751,0.97
62.228296414508485,22.170361351034984,0.76
27.80315050991993,17.100146835593414,0.38
64.82242862015433,19.51006522149294,0.68
60.827325059462105,21.85148550080827,0.81
38.05446212090957,20.25126320786969,0.54
12.125007907997473,15.286757816977202,0.44
67.13660898083765,22.100529304222693,0.76
54.38444937830854,22.14994469427448,0.7
91.37727341302823,23.11244703496901,0.88
27.081932206966517,17.632810373081984,0.54
44.0997476614621,19.54011427425813,0.67
86.0688371157746,22.58083690280632,0.85
84.70831020538051,24.194462572577255,0.99
45.04097164512864,20.702676971777525,0.58
82.57539210710209,23.416374003071912,0.95
64.693824236382,23.71170146223972,0.77
44.662189865956776,19.854119549926303,0.68
44.53328639465092,19.177527193316216,0.54
77.69027295081055,23.2595778834715,0.86
63.974352687964426,20.37402375658597,0.78
81.84999984940889,23.078221901179063,0.86
72.63447337721138,21.502808236738343,0.74
90.4991938765616,24.520070863466373,0.93
57.39387599262606,19.22385095325729,0.63
61.28604061248458,20.107277705323146,0.85
59.493818306705975,22.903943885511342,0.78
82.5222523679727,22.011112976084963,0.88
88.20846295354696,23.00297193130705,1.04
99.50390844919951,25.57290681604529,1.02
78.44215906526615,22.175471273145337,0.88
58.29266976287109,18.70760350371611,0.72
71.50072483518902,21.68679406591401,0.96
40.39494439538121,18.615537474654342,0.59
48.82788908913189,17.139615465251552,0.6
96.5523120209698,26.10042588060111,1.08
90.50723916397382,23.605450029549026,0.99
71.74389374811375,22.783823456320206,0.8
85.32222466446613,26.0743962299838,0.94
45.14592715097102,19.697868675711277,0.63
35.469566616646986,17.9985480024235,0.54
60.17996364649889,22.740912411932506,0.72
51.76604934455219,19.54674227723019,0.73
53.46306881981364,20.742394210087703,0.66
63.82887425538692,21.305541875829704,0.77
66.39798215712145,21.272883487337875,0.81
36.28042715687389,18.76689638116854,0.5
31.89545000637021,18.21001989168565,0.45
30.645030227239587,19.2355402636122,0.36
74.20291396037561,23.63272729383976,0.8
49.72660891657655,20.32833317884039,0.73
81.59258466111362,21.08490236175628,0.96
43.797659811361534,19.589513949648577,0.6
48.31729528667364,20.46924807635529,0.58
64.11947921006552,23.32076033706639,0.76
83.73908866124916,22.54882506519146,0.94
88.5630632130734,24.40808700870262,0.95
72.755807478401,22.30275496977905,0.87
33.51511561606349,18.37945745110816,0.57
44.80902277654061,18.737841055015828,0.66
73.59607022238222,22.23712923068355,0.82
46.70496333985859,18.82548445432617,0.6
50.506303818639566,18.18646161871329,0.61
49.88844138416814,19.75425547532501,0.56
63.098790788217975,21.336196861703595,0.72
58.63120464536132,19.82139133973892,0.79
34.341885871159775,19.688030715962967,0.5
79.72402512118053,24.27656397893605,0.92
60.55527175625197,21.29902798619364,0.66
45.86807465145098,20.60042474245574,0.57
45.46707499521257,19.17492760901288,0.57
67.96836872286187,23.136089728708512,0.89
43.1861338172109,19.772029077547803,0.58
93.18517983095276,24.071442791760344,1.02
68.13972487504137,21.1397900499687,0.76
63.69408242812256,20.266847744922487,0.76
58.95304208500539,21.536018406470728,0.74
71.84418934432144,20.403178274751813,0.84
76.95962361079219,24.40137097772324,0.84
75.12712058510687,22.8965608628496,0.93
56.30215056339621,20.145521776366135,0.72
85.93436508124327,23.67656204815789,0.91
70.28419543059607,21.362473100905422,0.79
65.95542719138106,20.3492497919497,0.75
73.31159697741577,19.981363314057283,0.81
75.18092793694224,22.17334772530144,0.85
82.13151401736617,23.920439847769394,0.87
82.52557490781419,24.40997421214122,0.78
90.26127223882256,22.17792181592585,0.88
10.41104034503016,16.50895262076576,0.46
55.25180535580133,21.359817862016996,0.7
75.22694505325704,23.21042641178397,0.89
75.63299586815637,19.554187406148625,0.87
76.91393502241075,22.20919782038902,0.84
52.46889982411761,20.81931178796788,0.57
80.18068036538192,23.428339518514196,0.91
48.27243512298527,19.351993176784053,0.66
77.97589592602543,21.660175880810836,0.75
24.324858242092816,18.087920915608084,0.4
70.0136222986844,19.762883067715677,0.81
41.34819076773741,18.75312638552741,0.52
55.67298159148422,19.71984630522839,0.68
100.0,26.75627445595717,1.04
92.71952703544052,25.30265541560504,0.97
70.79099125562878,21.936965324599345,0.77
67.03478439920904,19.72153198676182,0.88
88.02289978067819,23.794072049035563,1.08
79.88254058543261,22.703746403445727,0.9
52.487529744547246,21.09041169165737,0.74
83.1192070002495,24.001919945202545,0.86
83.86139555854055,24.06745729756981,0.93
97.4946346233444,22.211353499631407,0.99
60.620967818784585,21.8975447689041,0.69
51.64488344199343,19.990861982771072,0.68
78.81015845952427,20.960563796676176,0.81
86.29618070188273,24.716479826324356,0.89
73.58223508037673,21.482061585449863,0.85
50.00924895710882,19.47690342203944,0.68
41.898844461392,19.970813527732467,0.61
72.09124991988769,22.96546556825897,0.79
38.58801120069651,17.20450739220558,0.45
52.32435780776255,18.00599654546592,0.64
98.2345098400404,24.104618586565127,1.05
64.50612673593002,21.05499415028968,0.82
98.4893482928705,24.33590061415486,1.01
100.0,23.77444071905374,0.93
94.12332559442676,25.197283877526115,0.99
58.43624978301381,19.82576888641573,0.83
80.77505211932065,22.084874020934844,0.93
36.01354620921355,18.273182699043936,0.54
68.6078080828938,22.56581367101532,0.8
68.54781347033126,21.54457899224517,0.81
64.7710808541764,21.29968752756413,0.82
38.59714674366572,18.61674502529152,0.45
91.73785390404969,23.479503273641143,0.94
75.00745454594515,22.329563107757934,0.74
56.67183042167146,22.09809324873698,0.78
66.58423714075731,21.681468379185773,0.71
84.46216100201943,22.845031181151672,0.87
55.5776266053274,20.810235045904523,0.71
13.020882656394662,18.13078776664909,0.42
46.94685163219405,20.63917368729709,0.57
56.38467784637984,22.401398872937765,0.69
56.56691420627263,20.681752275026348,0.72
26.18868882999402,16.679495089854925,0.5
97.515213493466,26.11809179013764,1.07
100.0,24.354976394255885,0.94
97.87135897047732,24.766348551214914,1.03
59.48257634082373,19.735035896469423,0.64
40.68609179369197,16.691275312953852,0.48
95.9164192764896,26.69707192421486,1.0
69.468842979383,23.20216511840477,0.74
84.88334247603373,23.031747391809063,0.97
73.43665373146571,22.73867136465737,0.94
44.001029403683845,21.470800266183492,0.59
51.388240038788176,19.45019994469096,0.72
79.04103596180434,21.500357780427283,0.88
63.63605636745864,21.307645885742684,0.82
74.81670501220081,21.102519624259028,0.85
73.60603980979974,21.76040489311476,0.69
74.38114587127595,24.59218631206061,0.9
58.44483956080989,21.22730359050435,0.75
62.14713309664084,22.064650302874558,0.73
60.93953531233816,20.13437302611884,0.78
67.87207912548882,22.703196703363027,0.81
63.40932503301198,22.56950250011659,0.62
42.72452337280215,19.21654702340317,0.59
89.7998730905436,25.367454406801865,0.96
72.91660953662515,22.581459667583093,0.81
85.3913531736782,23.370526620544748,0.91
70.34363320204677,24.264716352724648,0.77
65.66294356109589,21.059866049455664,0.76
76.29143453327826,23.05123147643044,0.83
58.71475006577236,20.71812484743097,0.7
87.70995967644681,24.14391809311791,0.88
98.31237031618124,24.24727188061287,1.07
85.26592610670602,23.89023574340469,0.9
63.416410414486265,21.8995489909696,0.79
61.26030649651949,22.118980089616308,0.7
48.041912083166366,19.392394437348425,0.71
61.83760022577125,22.06842873830721,0.68
44.99676507360929,19.19031320700727,0.66
29.60301228991592,18.07248407695642,0.41
35.335929379191526,17.01773863455225,0.62
61.44340966096078,21.523368643895274,0.66
79.75037440024244,22.504137917766627,0.84
49.98171981159582,20.742256668447677,0.66
43.769036603931056,19.32812233941949,0.6
63.894611015982186,22.132823160406183,0.85
100.0,24.7745498977334,1.0
73.24663475582626,22.518473517849294,0.87
43.83421211178387,18.297964226953848,0.6
88.64384842401702,23.185242578664468,0.93
89.38163740531007,24.94219222117124,0.92
72.58599822413545,22.61336275581867,0.86
44.1923253146828,20.28453484140424,0.56
52.51044650541306,19.43705644635316,0.61
56.69096500056599,21.443059741054483,0.7
82.39411552240456,22.76847593570302,1.02
34.50405202588567,19.057865729275257,0.47
77.47420928889102,23.18847483605928,0.79
52.98493397994447,20.183928605794023,0.72
49.58568368615816,20.19223126972461,0.59
50.61990878999211,20.085585385654277,0.67
49.1112430171494,19.230030892129054,0.63
55.525141519147695,21.49641196086134,0.71
48.15322302026668,17.345697130760044,0.67
69.2082626475924,21.28779805449938,0.83
55.8484720163793,20.633691434774025,0.73
